INDEX,L1_UTM_X,L1_UTM_Y,L1_LON,L1_LAT,R1_UTM_X,R1_UTM_Y,R1_LON,R1_LAT
778,250324.9182,3688317.057,126.3183962,33.30506588,250327.1048,3688322.202,126.3184183,33.30511274
779,250324.7766,3688316.89,126.3183948,33.30506434,250326.9833,3688322.068,126.318417,33.3051115
780,250324.6298,3688316.727,126.3183932,33.30506284,250326.8566,3688321.939,126.3184157,33.30511031
781,250324.501,3688316.55,126.3183919,33.30506121,250326.7364,3688321.804,126.3184144,33.30510907
782,250324.366,3688316.377,126.3183905,33.30505962,250326.617,3688321.667,126.3184132,33.30510781
783,250324.2282,3688316.208,126.3183891,33.30505807,250326.4963,3688321.532,126.3184119,33.30510656
784,250324.0971,3688316.033,126.3183877,33.30505646,250326.3764,3688321.395,126.3184107,33.3051053
785,250323.9636,3688315.861,126.3183863,33.30505488,250326.2554,3688321.259,126.3184094,33.30510405
786,250323.8312,3688315.688,126.318385,33.30505329,250326.1352,3688321.121,126.3184082,33.30510277
787,250323.7043,3688315.512,126.3183837,33.30505168,250326.013,3688320.985,126.3184069,33.30510152
788,250323.5749,3688315.338,126.3183823,33.30505008,250325.8907,3688320.849,126.3184056,33.30510026
789,250323.4435,3688315.166,126.3183809,33.3050485,250325.764,3688320.715,126.3184043,33.30509903
790,250323.3119,3688314.995,126.3183796,33.30504693,250325.6362,3688320.582,126.318403,33.3050978
791,250323.1732,3688314.83,126.3183781,33.30504541,250325.507,3688320.45,126.3184016,33.30509658
792,250323.0387,3688314.662,126.3183767,33.30504386,250325.3769,3688320.318,126.3184003,33.30509536
793,250322.9087,3688314.491,126.3183754,33.30504229,250325.2524,3688320.18,126.318399,33.30509409
794,250322.7758,3688314.324,126.318374,33.30504075,250325.1292,3688320.04,126.3183977,33.30509281
795,250322.6348,3688314.163,126.3183725,33.30503928,250325.0032,3688319.903,126.3183964,33.30509154
796,250322.4965,3688314.001,126.3183711,33.30503778,250324.8797,3688319.763,126.3183951,33.30509025
797,250322.3588,3688313.839,126.3183697,33.30503629,250324.7505,3688319.627,126.3183937,33.30508899
798,250322.2247,3688313.674,126.3183683,33.30503477,250324.6256,3688319.487,126.3183924,33.3050877
799,250322.0899,3688313.511,126.3183669,33.30503327,250324.5001,3688319.346,126.3183911,33.30508641
800,250321.9471,3688313.355,126.3183654,33.30503184,250324.3723,3688319.208,126.3183898,33.30508513
801,250321.8057,3688313.199,126.3183639,33.30503039,250324.2457,3688319.067,126.3183885,33.30508383
802,250321.6659,3688313.043,126.3183625,33.30502895,250324.1185,3688318.926,126.3183872,33.30508253
803,250321.5214,3688312.89,126.318361,33.30502755,250323.983,3688318.793,126.3183857,33.3050813
804,250321.3816,3688312.735,126.3183595,33.30502612,250323.8601,3688318.648,126.3183845,33.30507997
805,250321.2501,3688312.572,126.3183581,33.30502462,250323.7446,3688318.496,126.3183833,33.30507857
806,250321.1194,3688312.41,126.3183568,33.30502313,250323.616,3688318.355,126.3183819,33.30507727
807,250320.982,3688312.255,126.3183553,33.3050217,250323.4892,3688318.21,126.3183806,33.30507594
808,250320.8403,3688312.104,126.3183539,33.3050203,250323.3606,3688318.066,126.3183793,33.30507461
809,250320.7076,3688311.945,126.3183525,33.30501884,250323.2328,3688317.922,126.3183779,33.30507328
810,250320.5759,3688311.786,126.3183511,33.30501738,250323.1024,3688317.778,126.3183766,33.30507195
811,250320.4475,3688311.626,126.3183498,33.30501591,250322.9671,3688317.638,126.3183752,33.30507066
812,250320.321,3688311.464,126.3183485,33.30501442,250322.8425,3688317.489,126.3183739,33.30506929
813,250320.1819,3688311.314,126.318347,33.30501304,250322.72,3688317.337,126.3183726,33.30506789
814,250320.0465,3688311.162,126.3183456,33.30501163,250322.5921,3688317.188,126.3183713,33.30506652
815,250319.9287,3688310.996,126.3183444,33.30501012,250322.467,3688317.037,126.31837,33.30506513
816,250319.8114,3688310.832,126.3183432,33.3050086,250322.3434,3688316.882,126.3183687,33.30506371
817,250319.6736,3688310.684,126.3183417,33.30500724,250322.2179,3688316.729,126.3183674,33.3050623
818,250319.5495,3688310.524,126.3183404,33.30500577,250322.0953,3688316.574,126.3183661,33.30506087
819,250319.4262,3688310.366,126.3183392,33.30500432,250321.9758,3688316.415,126.3183649,33.30505941
820,250319.2865,3688310.223,126.3183377,33.305003,250321.8528,3688316.257,126.3183636,33.30505796
821,250319.1524,3688310.074,126.3183363,33.30500162,250321.7286,3688316.1,126.3183623,33.30505652
822,250319.0295,3688309.917,126.318335,33.30500018,250321.599,3688315.948,126.3183609,33.30505512
823,250318.8966,3688309.767,126.3183336,33.3049988,250321.4692,3688315.796,126.3183596,33.30505372
824,250318.7744,3688309.609,126.3183324,33.30499735,250321.3435,3688315.641,126.3183583,33.30505229
825,250318.6494,3688309.453,126.3183311,33.30499591,250321.2184,3688315.485,126.318357,33.30505086
826,250318.5194,3688309.301,126.3183297,33.30499451,250321.0841,3688315.336,126.3183556,33.30504948
827,250318.4021,3688309.139,126.3183285,33.30499303,250320.9507,3688315.187,126.3183542,33.30504811
828,250318.2842,3688308.977,126.3183273,33.30499154,250320.8183,3688315.038,126.3183528,33.30504674
829,250318.1629,3688308.818,126.318326,33.30499008,250320.6882,3688314.886,126.3183515,33.30504534
830,250318.0413,3688308.66,126.3183248,33.30498863,250320.5592,3688314.733,126.3183501,33.30504393
831,250317.9033,3688308.515,126.3183233,33.30498729,250320.4198,3688314.59,126.3183487,33.30504261
832,250317.7691,3688308.367,126.3183219,33.30498592,250320.2836,3688314.443,126.3183472,33.30504125
833,250317.6279,3688308.225,126.3183205,33.30498461,250320.1483,3688314.296,126.3183458,33.3050399
834,250317.4822,3688308.088,126.3183189,33.30498334,250320.0059,3688314.155,126.3183443,33.30503859
835,250317.3448,3688307.943,126.3183175,33.30498201,250319.8715,3688314.007,126.3183429,33.30503723
836,250317.2104,3688307.795,126.3183161,33.30498064,250319.7418,3688313.855,126.3183416,33.30503583
837,250317.0718,3688307.651,126.3183147,33.30497931,250319.6146,3688313.701,126.3183403,33.30503441
838,250316.9402,3688307.5,126.3183133,33.30497792,250319.482,3688313.551,126.3183389,33.30503303
839,250316.8106,3688307.348,126.3183119,33.30497652,250319.3429,3688313.407,126.3183374,33.3050317
840,250316.6738,3688307.202,126.3183105,33.30497517,250319.2121,3688313.256,126.3183361,33.30503031
841,250316.537,3688307.056,126.3183091,33.30497383,250319.0828,3688313.104,126.3183347,33.30502891
842,250316.4045,3688306.907,126.3183077,33.30497245,250318.9553,3688312.949,126.3183334,33.30502748
843,250316.2811,3688306.749,126.3183064,33.304971,250318.831,3688312.793,126.3183321,33.30502605
844,250316.1576,3688306.592,126.3183051,33.30496956,250318.696,3688312.646,126.3183307,33.30502469
845,250316.0337,3688306.435,126.3183038,33.30496811,250318.5622,3688312.497,126.3183293,33.30502332
846,250315.909,3688306.278,126.3183026,33.30496667,250318.4365,3688312.342,126.318328,33.30502189
847,250315.7819,3688306.124,126.3183012,33.30496525,250318.3192,3688312.18,126.3183268,33.30502041
848,250315.6497,3688305.974,126.3182999,33.30496387,250318.1951,3688312.025,126.3183255,33.30501898
849,250315.5272,3688305.816,126.3182986,33.30496242,250318.0661,3688311.872,126.3183242,33.30501757
850,250315.4059,3688305.657,126.3182973,33.30496096,250317.944,3688311.714,126.3183229,33.30501612
851,250315.2758,3688305.505,126.318296,33.30495956,250317.8066,3688311.569,126.3183215,33.30501478
852,250315.1447,3688305.354,126.3182946,33.30495817,250317.6731,3688311.42,126.3183201,33.30501341
853,250315.0167,3688305.2,126.3182933,33.30495675,250317.547,3688311.265,126.3183188,33.30501198
854,250314.8853,3688305.05,126.3182919,33.30495537,250317.4175,3688311.113,126.3183174,33.30501058
855,250314.7635,3688304.891,126.3182906,33.30495391,250317.2908,3688310.958,126.3183161,33.30500916
856,250314.6446,3688304.73,126.3182894,33.30495243,250317.1675,3688310.801,126.3183148,33.30500771
857,250314.5301,3688304.566,126.3182882,33.30495093,250317.0388,3688310.648,126.3183135,33.30500631
858,250314.4149,3688304.403,126.318287,33.30494943,250316.914,3688310.492,126.3183122,33.30500487
859,250314.2933,3688304.244,126.3182858,33.30494797,250316.7956,3688310.331,126.3183109,33.30500339
860,250314.1671,3688304.089,126.3182845,33.30494654,250316.6779,3688310.169,126.3183097,33.30500191
861,250314.0459,3688303.93,126.3182832,33.30494509,250316.5578,3688310.009,126.3183085,33.30500043
862,250313.9246,3688303.772,126.318282,33.30494364,250316.4235,3688309.86,126.3183071,33.30499906
863,250313.8013,3688303.617,126.3182807,33.30494221,250316.2895,3688309.709,126.3183057,33.30499767
864,250313.6759,3688303.465,126.3182794,33.3049408,250316.1428,3688309.569,126.3183042,33.30499638
865,250313.5419,3688303.321,126.318278,33.30493948,250315.9964,3688309.428,126.3183026,33.30499507
866,250313.4096,3688303.176,126.3182766,33.30493814,250315.8607,3688309.276,126.3183012,33.30499368
867,250313.2707,3688303.039,126.3182751,33.30493688,250315.7245,3688309.124,126.3182998,33.30499227
868,250313.1389,3688302.895,126.3182738,33.30493555,250315.5835,3688308.975,126.3182983,33.30499089
869,250313.0038,3688302.756,126.3182724,33.30493426,250315.4492,3688308.819,126.3182969,33.30498946
870,250312.8638,3688302.622,126.3182709,33.30493303,250315.3171,3688308.66,126.3182955,33.30498799
871,250312.7318,3688302.481,126.3182695,33.30493173,250315.1775,3688308.507,126.3182941,33.30498658
872,250312.5914,3688302.35,126.318268,33.30493051,250315.0379,3688308.353,126.3182926,33.30498517
873,250312.4628,3688302.209,126.3182667,33.30492921,250314.9016,3688308.196,126.3182912,33.30498372
874,250312.3379,3688302.064,126.3182654,33.30492787,250314.7711,3688308.032,126.3182899,33.30498221
875,250312.2091,3688301.924,126.3182641,33.30492659,250314.6434,3688307.866,126.3182885,33.30498068
876,250312.0811,3688301.784,126.3182627,33.30492529,250314.5156,3688307.699,126.3182872,33.30497915
877,250311.961,3688301.638,126.3182615,33.30492395,250314.3873,3688307.531,126.3182859,33.30497761
878,250311.8261,3688301.506,126.3182601,33.30492273,250314.2569,3688307.364,126.3182845,33.30497608
879,250311.6976,3688301.368,126.3182587,33.30492146,250314.1212,3688307.202,126.3182831,33.30497458
880,250311.5681,3688301.232,126.3182574,33.3049202,250313.9889,3688307.036,126.3182817,33.30497305
881,250311.4356,3688301.101,126.318256,33.30491899,250313.8615,3688306.864,126.3182804,33.30497148
882,250311.3021,3688300.97,126.3182546,33.30491777,250313.7303,3688306.696,126.3182791,33.30496994
883,250311.1662,3688300.843,126.3182532,33.3049166,250313.593,3688306.531,126.3182776,33.30496841
884,250311.037,3688300.71,126.3182518,33.30491537,250313.4579,3688306.365,126.3182762,33.30496689
885,250310.9001,3688300.585,126.3182504,33.30491422,250313.3205,3688306.199,126.3182748,33.30496536
886,250310.7696,3688300.455,126.318249,33.30491301,250313.1872,3688306.029,126.3182734,33.3049638
887,250310.6434,3688300.321,126.3182477,33.30491178,250313.0583,3688305.856,126.3182721,33.30496221
888,250310.512,3688300.192,126.3182463,33.30491059,250312.9316,3688305.68,126.3182708,33.30496059
889,250310.3944,3688300.052,126.3182451,33.3049093,250312.8078,3688305.501,126.3182695,33.30495895
890,250310.2678,3688299.921,126.3182438,33.30490809,250312.6863,3688305.32,126.3182682,33.30495729
891,250310.1387,3688299.793,126.3182424,33.3049069,250312.554,3688305.146,126.3182669,33.30495569
892,250310.0143,3688299.66,126.3182411,33.30490568,250312.4212,3688304.973,126.3182655,33.3049541
893,250309.8906,3688299.528,126.3182398,33.30490446,250312.2911,3688304.796,126.3182641,33.30495248
894,250309.7672,3688299.396,126.3182386,33.30490324,250312.1599,3688304.619,126.3182628,33.30495086
895,250309.6436,3688299.265,126.3182373,33.30490203,250312.0261,3688304.445,126.3182614,33.30494926
896,250309.5205,3688299.133,126.318236,33.30490082,250311.8841,3688304.277,126.3182599,33.30494771
897,250309.4046,3688298.997,126.3182348,33.30489956,250311.7425,3688304.108,126.3182584,33.30494615
898,250309.2908,3688298.859,126.3182336,33.3048983,250311.5921,3688303.947,126.3182569,33.30494466
899,250309.1687,3688298.729,126.3182323,33.30489709,250311.4508,3688303.776,126.3182554,33.3049431
900,250309.0441,3688298.601,126.318231,33.30489591,250311.3033,3688303.611,126.3182539,33.30494157
901,250308.9216,3688298.472,126.3182297,33.30489472,250311.1511,3688303.45,126.3182523,33.30494009
902,250308.7957,3688298.346,126.3182284,33.30489356,250311.0092,3688303.278,126.3182508,33.30493851
903,250308.6719,3688298.219,126.3182271,33.30489238,250310.8533,3688303.12,126.3182492,33.30493704
904,250308.5463,3688298.094,126.3182258,33.30489122,250310.713,3688302.946,126.3182477,33.30493545
905,250308.4151,3688297.975,126.3182244,33.30489012,250310.5729,3688302.772,126.3182463,33.30493385
906,250308.286,3688297.855,126.3182231,33.30488901,250310.4301,3688302.6,126.3182448,33.30493226
907,250308.1596,3688297.731,126.3182218,33.30488787,250310.2868,3688302.428,126.3182433,33.30493068
908,250308.0329,3688297.609,126.3182204,33.30488674,250310.1492,3688302.251,126.3182419,33.30492905
909,250307.9094,3688297.484,126.3182191,33.30488559,250310.0004,3688302.083,126.3182403,33.3049275
910,250307.786,3688297.36,126.3182179,33.30488444,250309.8566,3688301.909,126.3182388,33.3049259
911,250307.662,3688297.236,126.3182166,33.30488329,250309.7111,3688301.737,126.3182373,33.30492432
912,250307.5358,3688297.115,126.3182152,33.30488217,250309.5613,3688301.57,126.3182357,33.30492278
913,250307.4157,3688296.989,126.318214,33.30488101,250309.4117,3688301.4,126.3182342,33.30492122
914,250307.2931,3688296.865,126.3182127,33.30487986,250309.2593,3688301.234,126.3182326,33.30491968
915,250307.1691,3688296.743,126.3182114,33.30487873,250309.1142,3688301.06,126.3182311,33.30491808
916,250307.0419,3688296.623,126.3182101,33.30487763,250308.957,3688300.899,126.3182294,33.30491659
917,250306.9165,3688296.504,126.3182088,33.30487652,250308.8112,3688300.725,126.3182279,33.304915
918,250306.7899,3688296.384,126.3182074,33.30487542,250308.6654,3688300.552,126.3182264,33.3049134
919,250306.6656,3688296.264,126.3182061,33.3048743,250308.5156,3688300.381,126.3182248,33.30491183
920,250306.5455,3688296.139,126.3182049,33.30487315,250308.3753,3688300.202,126.3182234,33.30491018
921,250306.5088,3688296.116,126.3182045,33.30487293,250308.2468,3688300.046,126.3182221,33.30490874
922,250306.423,3688296.039,126.3182036,33.30487221,250308.1058,3688299.883,126.3182206,33.30490725
923,250306.3376,3688295.96,126.3182027,33.30487149,250307.9692,3688299.717,126.3182192,33.30490572
924,250306.2517,3688295.881,126.3182018,33.30487075,250307.8333,3688299.551,126.3182178,33.30490419
925,250306.1654,3688295.802,126.3182009,33.30487002,250307.6975,3688299.386,126.3182163,33.30490267
926,250306.0786,3688295.722,126.3182,33.30486928,250307.562,3688299.221,126.3182149,33.30490115
927,250305.9914,3688295.642,126.3181991,33.30486854,250307.4271,3688299.056,126.3182135,33.30489964
928,250305.9045,3688295.56,126.3181982,33.30486779,250307.2961,3688298.889,126.3182122,33.3048981
929,250305.8184,3688295.479,126.3181973,33.30486703,250307.1698,3688298.718,126.3182109,33.30489653
930,250305.7309,3688295.396,126.3181963,33.30486627,250307.0403,3688298.551,126.3182095,33.30489499
931,250305.6415,3688295.315,126.3181954,33.30486551,250306.9055,3688298.388,126.3182081,33.3048935
932,250305.552,3688295.232,126.3181945,33.30486475,250306.7729,3688298.225,126.3182067,33.30489199
933,250305.4611,3688295.151,126.3181935,33.30486399,250306.6371,3688298.065,126.3182053,33.30489052
934,250305.3704,3688295.068,126.3181926,33.30486322,250306.5042,3688297.903,126.318204,33.30488904
935,250305.2783,3688294.986,126.3181916,33.30486246,250306.3684,3688297.745,126.3182025,33.30488758
936,250305.1836,3688294.905,126.3181906,33.30486171,250306.2268,3688297.594,126.3182011,33.30488618
937,250305.09,3688294.822,126.3181896,33.30486094,250306.0906,3688297.437,126.3181996,33.30488474
938,250304.9959,3688294.738,126.3181886,33.30486017,250305.9555,3688297.281,126.3181982,33.3048833
939,250304.9009,3688294.655,126.3181876,33.3048594,250305.8194,3688297.126,126.3181968,33.30488187
940,250304.8066,3688294.57,126.3181867,33.30485861,250305.6879,3688296.968,126.3181954,33.30488042
941,250304.7116,3688294.485,126.3181857,33.30485782,250305.5558,3688296.811,126.3181941,33.30487898
942,250304.6158,3688294.399,126.3181847,33.30485702,250305.4238,3688296.655,126.3181927,33.30487754
943,250304.5191,3688294.313,126.3181836,33.30485623,250305.2906,3688296.502,126.3181913,33.30487612
944,250304.4233,3688294.226,126.3181826,33.30485542,250305.1622,3688296.344,126.31819,33.30487467
945,250304.3269,3688294.138,126.3181816,33.30485461,250305.0334,3688296.188,126.3181886,33.30487324
946,250304.2288,3688294.051,126.3181806,33.3048538,250304.9022,3688296.034,126.3181873,33.30487182
947,250304.1298,3688293.964,126.3181796,33.30485299,250304.7702,3688295.882,126.3181859,33.30487043
948,250304.0302,3688293.875,126.3181785,33.30485217,250304.6385,3688295.732,126.3181845,33.30486904
949,250303.9295,3688293.788,126.3181775,33.30485136,250304.5056,3688295.583,126.3181831,33.30486767
950,250303.8296,3688293.699,126.3181764,33.30485053,250304.3765,3688295.431,126.3181818,33.30486627
951,250303.7134,3688293.591,126.3181752,33.30484953,250304.2112,3688295.24,126.3181801,33.30486451
952,250303.6141,3688293.502,126.3181742,33.30484871,250304.0871,3688295.095,126.3181788,33.30486317
953,250303.5147,3688293.412,126.3181731,33.30484788,250303.9641,3688294.949,126.3181775,33.30486182
954,250303.4154,3688293.322,126.3181721,33.30484704,250303.8424,3688294.803,126.3181762,33.30486048
955,250303.3161,3688293.231,126.318171,33.3048462,250303.7217,3688294.657,126.318175,33.30485914
956,250303.2167,3688293.139,126.31817,33.30484535,250303.6022,3688294.511,126.3181737,33.3048578
957,250303.1175,3688293.046,126.318169,33.30484449,250303.4837,3688294.365,126.3181725,33.30485645
958,250303.0182,3688292.952,126.3181679,33.30484362,250303.3662,3688294.219,126.3181713,33.30485511
959,250302.919,3688292.858,126.3181669,33.30484274,250303.2498,3688294.073,126.3181701,33.30485377
960,250302.8199,3688292.762,126.3181658,33.30484186,250303.1343,3688293.928,126.3181689,33.30485243
961,250302.7209,3688292.666,126.3181648,33.30484097,250303.0196,3688293.782,126.3181677,33.30485109
962,250302.622,3688292.569,126.3181638,33.30484007,250302.9059,3688293.636,126.3181665,33.30484975
963,250302.5232,3688292.472,126.3181627,33.30483918,250302.793,3688293.491,126.3181653,33.30484842
964,250302.4244,3688292.373,126.3181617,33.30483826,250302.681,3688293.346,126.3181642,33.30484709
965,250302.3258,3688292.273,126.3181607,33.30483734,250302.5697,3688293.201,126.318163,33.30484575
966,250302.2274,3688292.173,126.3181596,33.30483641,250302.4592,3688293.056,126.3181619,33.30484442
967,250302.129,3688292.072,126.3181586,33.30483548,250302.3493,3688292.911,126.3181607,33.3048431
968,250302.0308,3688291.969,126.3181576,33.30483453,250302.2402,3688292.768,126.3181596,33.30484177
969,250301.9327,3688291.866,126.3181566,33.30483358,250302.1317,3688292.624,126.3181585,33.30484045
970,250301.8349,3688291.763,126.3181555,33.30483263,250302.0239,3688292.48,126.3181574,33.30483913
971,250301.7371,3688291.658,126.3181545,33.30483166,250301.9167,3688292.337,126.3181563,33.30483782
972,250301.6394,3688291.553,126.3181535,33.30483069,250301.81,3688292.194,126.3181552,33.30483651
973,250301.5419,3688291.447,126.3181525,33.30482971,250301.7039,3688292.051,126.3181541,33.3048352
974,250301.4446,3688291.339,126.3181515,33.30482872,250301.5983,3688291.909,126.318153,33.30483389
975,250301.3473,3688291.231,126.3181505,33.30482772,250301.4932,3688291.767,126.3181519,33.30483258
976,250301.2503,3688291.123,126.3181494,33.30482673,250301.3886,3688291.626,126.3181508,33.30483129
977,250301.1533,3688291.013,126.3181484,33.30482572,250301.2844,3688291.485,126.3181497,33.30482999
978,250301.0565,3688290.903,126.3181474,33.3048247,250301.1806,3688291.344,126.3181486,33.3048287
979,250300.9598,3688290.792,126.3181464,33.30482368,250301.0772,3688291.204,126.3181476,33.30482742
980,250300.8632,3688290.68,126.3181454,33.30482265,250300.9742,3688291.064,126.3181465,33.30482613
981,250300.7667,3688290.568,126.3181444,33.30482161,250300.8715,3688290.925,126.3181454,33.30482486
982,250300.6703,3688290.454,126.3181434,33.30482057,250300.7692,3688290.786,126.3181444,33.30482358
983,250300.574,3688290.34,126.3181424,33.30481952,250300.6672,3688290.648,126.3181433,33.30482231
984,250300.4777,3688290.226,126.3181414,33.30481846,250300.5654,3688290.509,126.3181423,33.30482104
985,250300.3816,3688290.11,126.3181404,33.3048174,250300.4638,3688290.372,126.3181412,33.30481978
986,250300.2854,3688289.995,126.3181394,33.30481634,250300.3626,3688290.235,126.3181402,33.30481852
987,250300.1894,3688289.878,126.3181384,33.30481526,250300.2615,3688290.099,126.3181391,33.30481727
988,250300.0933,3688289.761,126.3181374,33.30481418,250300.1606,3688289.962,126.3181381,33.30481602
989,250299.9972,3688289.643,126.3181364,33.3048131,250300.06,3688289.827,126.318137,33.30481477
990,250299.9011,3688289.524,126.3181354,33.30481201,250299.9595,3688289.692,126.318136,33.30481353
991,250299.805,3688289.406,126.3181344,33.30481092,250299.8591,3688289.557,126.318135,33.3048123
992,250299.7089,3688289.286,126.3181334,33.30480982,250299.7588,3688289.423,126.3181339,33.30481106
993,250299.6127,3688289.167,126.3181324,33.30480872,250299.6586,3688289.289,126.3181329,33.30480984
994,250299.5164,3688289.046,126.3181314,33.30480761,250299.5586,3688289.156,126.3181318,33.30480861
995,250299.4201,3688288.925,126.3181304,33.3048065,250299.4586,3688289.024,126.3181308,33.3048074
996,250299.3236,3688288.804,126.3181294,33.30480539,250299.3586,3688288.892,126.3181298,33.30480618
997,250299.227,3688288.683,126.3181284,33.30480427,250299.2588,3688288.759,126.3181287,33.30480497
998,250299.1302,3688288.561,126.3181274,33.30480315,250299.1589,3688288.628,126.3181277,33.30480376
999,250299.0334,3688288.439,126.3181264,33.30480203,250299.059,3688288.497,126.3181267,33.30480256
1000,250298.9363,3688288.316,126.3181254,33.3048009,250298.9592,3688288.367,126.3181256,33.30480136
1001,250298.839,3688288.194,126.3181244,33.30479977,250298.8593,3688288.237,126.3181246,33.30480017
1002,250298.7416,3688288.07,126.3181234,33.30479864,250298.7593,3688288.108,126.3181236,33.30479898
1003,250298.6439,3688287.947,126.3181224,33.3047975,250298.6593,3688287.978,126.3181225,33.30479779
1004,250298.5459,3688287.823,126.3181213,33.30479637,250298.5593,3688287.85,126.3181215,33.30479661
1005,250298.4478,3688287.7,126.3181203,33.30479524,250298.4591,3688287.722,126.3181204,33.30479544
1006,250298.3493,3688287.576,126.3181193,33.3047941,250298.3589,3688287.595,126.3181194,33.30479427
1007,250298.2506,3688287.452,126.3181183,33.30479296,250298.2585,3688287.467,126.3181184,33.30479309
1008,250298.1515,3688287.329,126.3181172,33.30479182,250298.158,3688287.34,126.3181173,33.30479193
1009,250298.0521,3688287.205,126.3181162,33.30479068,250298.0574,3688287.214,126.3181163,33.30479077
1010,250297.9524,3688287.081,126.3181152,33.30478954,250297.9566,3688287.088,126.3181152,33.30478961
1011,250297.8524,3688286.956,126.3181141,33.3047884,250297.8556,3688286.962,126.3181142,33.30478845
1012,250297.752,3688286.833,126.3181131,33.30478726,250297.7544,3688286.837,126.3181131,33.3047873
1013,250297.6513,3688286.709,126.318112,33.30478612,250297.6529,3688286.712,126.3181121,33.30478615
1014,250297.5502,3688286.586,126.318111,33.30478499,250297.5513,3688286.587,126.318111,33.304785
1015,250297.4487,3688286.462,126.3181099,33.30478385,250297.4494,3688286.463,126.3181099,33.30478386
1016,250297.3468,3688286.339,126.3181089,33.30478272,250297.3472,3688286.339,126.3181089,33.30478272
1017,250297.2445,3688286.216,126.3181078,33.30478159,250297.2447,3688286.216,126.3181078,33.30478159
1018,250297.1419,3688286.093,126.3181068,33.30478045,250297.1419,3688286.093,126.3181068,33.30478045
1019,250297.0388,3688285.97,126.3181057,33.30477933,250297.0388,3688285.971,126.3181057,33.30477933
1020,250296.9353,3688285.848,126.3181046,33.3047782,250296.9353,3688285.848,126.3181046,33.3047782
1021,250296.8314,3688285.726,126.3181035,33.30477708,250296.8314,3688285.726,126.3181035,33.30477708
1022,250296.7271,3688285.604,126.3181024,33.30477595,250296.7271,3688285.604,126.3181024,33.30477595
1023,250296.6223,3688285.483,126.3181013,33.30477484,250296.6223,3688285.483,126.3181013,33.30477484
1024,250296.4819,3688285.343,126.3180999,33.30477354,250296.4819,3688285.343,126.3180999,33.30477354
1025,250296.36,3688285.186,126.3180986,33.3047721,250296.36,3688285.186,126.3180986,33.3047721
1026,250296.2298,3688285.041,126.3180973,33.30477076,250296.2298,3688285.041,126.3180973,33.30477076
1027,250296.1056,3688284.887,126.318096,33.30476935,250296.1056,3688284.887,126.318096,33.30476935
1028,250295.9665,3688284.744,126.3180945,33.30476803,250295.9665,3688284.744,126.3180945,33.30476803
1029,250295.8469,3688284.592,126.3180933,33.30476663,250295.8469,3688284.592,126.3180933,33.30476663
1030,250295.7165,3688284.445,126.3180919,33.30476528,250295.7165,3688284.445,126.3180919,33.30476528
1031,250295.5792,3688284.308,126.3180905,33.30476401,250295.5792,3688284.308,126.3180905,33.30476401
1032,250295.4424,3688284.167,126.318089,33.30476271,250295.4424,3688284.167,126.318089,33.30476271
1033,250295.3021,3688284.027,126.3180876,33.30476141,250295.3021,3688284.027,126.3180876,33.30476141
1034,250295.1814,3688283.872,126.3180863,33.30475999,250295.1814,3688283.872,126.3180863,33.30475999
1035,250295.0498,3688283.723,126.318085,33.30475862,250295.0498,3688283.723,126.318085,33.30475862
1036,250294.922,3688283.572,126.3180836,33.30475723,250294.922,3688283.572,126.3180836,33.30475723
1037,250294.7984,3688283.42,126.3180823,33.30475583,250294.7984,3688283.42,126.3180823,33.30475583
1038,250294.6646,3688283.275,126.3180809,33.30475449,250294.6646,3688283.275,126.3180809,33.30475449
1039,250294.5277,3688283.134,126.3180795,33.30475319,250294.5277,3688283.134,126.3180795,33.30475319
1040,250294.3974,3688282.986,126.3180782,33.30475182,250294.3974,3688282.986,126.3180782,33.30475182
1041,250294.267,3688282.839,126.3180768,33.30475047,250294.267,3688282.839,126.3180768,33.30475047
1042,250294.1447,3688282.686,126.3180755,33.30474906,250294.1447,3688282.686,126.3180755,33.30474906
1043,250294.0238,3688282.535,126.3180743,33.30474767,250294.0238,3688282.535,126.3180743,33.30474767
1044,250293.8982,3688282.385,126.318073,33.30474629,250293.8982,3688282.385,126.318073,33.30474629
1045,250293.7785,3688282.232,126.3180717,33.30474489,250293.7785,3688282.232,126.3180717,33.30474489
1046,250293.6462,3688282.084,126.3180703,33.30474352,250293.6462,3688282.084,126.3180703,33.30474352
1047,250293.5291,3688281.929,126.3180691,33.3047421,250293.5291,3688281.929,126.3180691,33.3047421
1048,250293.4141,3688281.771,126.3180679,33.30474065,250293.4141,3688281.771,126.3180679,33.30474065
1049,250293.2853,3688281.622,126.3180666,33.30473928,250293.2853,3688281.622,126.3180666,33.30473928
1050,250293.1619,3688281.469,126.3180653,33.30473787,250293.1619,3688281.469,126.3180653,33.30473787
1051,250293.0261,3688281.328,126.3180639,33.30473657,250293.0261,3688281.328,126.3180639,33.30473657
1052,250292.9043,3688281.172,126.3180626,33.30473513,250292.9043,3688281.172,126.3180626,33.30473513
1053,250292.774,3688281.026,126.3180613,33.30473379,250292.774,3688281.026,126.3180613,33.30473379
1054,250292.6624,3688280.879,126.3180601,33.30473244,250292.6624,3688280.879,126.3180601,33.30473244
1055,250292.5333,3688280.73,126.3180588,33.30473107,250292.5333,3688280.73,126.3180588,33.30473107
1056,250292.3914,3688280.59,126.3180573,33.30472977,250292.3914,3688280.59,126.3180573,33.30472977
